Well-known ID;Name;prj
2043;Abidjan_1987_UTM_Zone_29N;"PROJCS[""Abidjan_1987_UTM_Zone_29N"",GEOGCS[""GCS_Abidjan_1987"",DATUM[""D_Abidjan_1987"",SPHEROID[""Clarke_1880_RGS"",6378249.145,293.465]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-9.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2044;Hanoi_1972_GK_Zone_18;"PROJCS[""Hanoi_1972_GK_Zone_18"",GEOGCS[""GCS_Hanoi_1972"",DATUM[""D_Hanoi_1972"",SPHEROID[""Krasovsky_1940"",6378245.0,298.3]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Gauss_Kruger""],PARAMETER[""False_Easting"",18500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",105.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2045;Hanoi_1972_GK_Zone_19;"PROJCS[""Hanoi_1972_GK_Zone_19"",GEOGCS[""GCS_Hanoi_1972"",DATUM[""D_Hanoi_1972"",SPHEROID[""Krasovsky_1940"",6378245.0,298.3]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Gauss_Kruger""],PARAMETER[""False_Easting"",19500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",111.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2056;CH1903+_LV95;"PROJCS[""CH1903+_LV95"",GEOGCS[""GCS_CH1903+"",DATUM[""D_CH1903+"",SPHEROID[""Bessel_1841"",6377397.155,299.1528128]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Hotine_Oblique_Mercator_Azimuth_Center""],PARAMETER[""False_Easting"",2600000.0],PARAMETER[""False_Northing"",1200000.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Azimuth"",90.0],PARAMETER[""Longitude_Of_Center"",7.439583333333333],PARAMETER[""Latitude_Of_Center"",46.95240555555556],UNIT[""Meter"",1.0]]"
2057;Rassadiran_Nakhl_e_Taqi;"PROJCS[""Rassadiran_Nakhl_e_Taqi"",GEOGCS[""GCS_Rassadiran"",DATUM[""D_Rassadiran"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Hotine_Oblique_Mercator_Azimuth_Center""],PARAMETER[""False_Easting"",658377.437],PARAMETER[""False_Northing"",3044969.194],PARAMETER[""Scale_Factor"",0.999895934],PARAMETER[""Azimuth"",0.5716611944444444],PARAMETER[""Longitude_Of_Center"",52.60353916666667],PARAMETER[""Latitude_Of_Center"",27.56882880555556],UNIT[""Meter"",1.0]]"
2058;ED_1950_ED77_UTM_Zone_38N;"PROJCS[""ED_1950_ED77_UTM_Zone_38N"",GEOGCS[""GCS_European_1950_ED77"",DATUM[""D_European_1950_ED77"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",45.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2059;ED_1950_ED77_UTM_Zone_39N;"PROJCS[""ED_1950_ED77_UTM_Zone_39N"",GEOGCS[""GCS_European_1950_ED77"",DATUM[""D_European_1950_ED77"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",51.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2060;ED_1950_ED77_UTM_Zone_40N;"PROJCS[""ED_1950_ED77_UTM_Zone_40N"",GEOGCS[""GCS_European_1950_ED77"",DATUM[""D_European_1950_ED77"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",57.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2061;ED_1950_ED77_UTM_Zone_41N;"PROJCS[""ED_1950_ED77_UTM_Zone_41N"",GEOGCS[""GCS_European_1950_ED77"",DATUM[""D_European_1950_ED77"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",63.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2062;Madrid_1870_Madrid_Spain;"PROJCS[""Madrid_1870_Madrid_Spain"",GEOGCS[""GCS_Madrid_1870_Madrid"",DATUM[""D_Madrid_1870"",SPHEROID[""Struve_1860"",6378298.3,294.73]],PRIMEM[""Madrid"",-3.687938888888889],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",600000.0],PARAMETER[""False_Northing"",600000.0],PARAMETER[""Central_Meridian"",0.0],PARAMETER[""Standard_Parallel_1"",40.0],PARAMETER[""Scale_Factor"",0.9988085293],PARAMETER[""Latitude_Of_Origin"",40.0],UNIT[""Meter"",1.0]]"
2063;Dabola_1981_UTM_Zone_28N;"PROJCS[""Dabola_1981_UTM_Zone_28N"",GEOGCS[""GCS_Dabola_1981"",DATUM[""D_Dabola_1981"",SPHEROID[""Clarke_1880_IGN"",6378249.2,293.46602]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-15.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2064;Dabola_1981_UTM_Zone_29N;"PROJCS[""Dabola_1981_UTM_Zone_29N"",GEOGCS[""GCS_Dabola_1981"",DATUM[""D_Dabola_1981"",SPHEROID[""Clarke_1880_IGN"",6378249.2,293.46602]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-9.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2065;S-JTSK_Ferro_Krovak;"PROJCS[""S-JTSK_Ferro_Krovak"",GEOGCS[""GCS_S_JTSK_Ferro"",DATUM[""D_S_JTSK"",SPHEROID[""Bessel_1841"",6377397.155,299.1528128]],PRIMEM[""Ferro"",-17.66666666666667],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Krovak""],PARAMETER[""False_Easting"",0.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Pseudo_Standard_Parallel_1"",78.5],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Azimuth"",30.28813975277778],PARAMETER[""Longitude_Of_Center"",42.5],PARAMETER[""Latitude_Of_Center"",49.5],PARAMETER[""X_Scale"",1.0],PARAMETER[""Y_Scale"",1.0],PARAMETER[""XY_Plane_Rotation"",0.0],UNIT[""Meter"",1.0]]"
2066;Mount_Dillon_Tobago_Grid;"PROJCS[""Mount_Dillon_Tobago_Grid"",GEOGCS[""GCS_Mount_Dillon"",DATUM[""D_Mount_Dillon"",SPHEROID[""Clarke_1858"",6378293.6452,294.260676369]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Cassini""],PARAMETER[""False_Easting"",187500.0],PARAMETER[""False_Northing"",180000.0],PARAMETER[""Central_Meridian"",-60.68600888888889],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",11.25217861111111],UNIT[""Link_Clarke"",0.2011661949]]"
2067;Naparima_1955_UTM_Zone_20N;"PROJCS[""Naparima_1955_UTM_Zone_20N"",GEOGCS[""GCS_Naparima_1955"",DATUM[""D_Naparima_1955"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-63.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2068;ELD_1979_Libya_5;"PROJCS[""ELD_1979_Libya_5"",GEOGCS[""GCS_European_Libyan_Datum_1979"",DATUM[""D_European_Libyan_1979"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",200000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",9.0],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2069;ELD_1979_Libya_6;"PROJCS[""ELD_1979_Libya_6"",GEOGCS[""GCS_European_Libyan_Datum_1979"",DATUM[""D_European_Libyan_1979"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",200000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",11.0],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2070;ELD_1979_Libya_7;"PROJCS[""ELD_1979_Libya_7"",GEOGCS[""GCS_European_Libyan_Datum_1979"",DATUM[""D_European_Libyan_1979"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",200000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",13.0],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2071;ELD_1979_Libya_8;"PROJCS[""ELD_1979_Libya_8"",GEOGCS[""GCS_European_Libyan_Datum_1979"",DATUM[""D_European_Libyan_1979"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",200000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",15.0],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2072;ELD_1979_Libya_9;"PROJCS[""ELD_1979_Libya_9"",GEOGCS[""GCS_European_Libyan_Datum_1979"",DATUM[""D_European_Libyan_1979"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",200000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",17.0],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2073;ELD_1979_Libya_10;"PROJCS[""ELD_1979_Libya_10"",GEOGCS[""GCS_European_Libyan_Datum_1979"",DATUM[""D_European_Libyan_1979"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",200000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",19.0],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2074;ELD_1979_Libya_11;"PROJCS[""ELD_1979_Libya_11"",GEOGCS[""GCS_European_Libyan_Datum_1979"",DATUM[""D_European_Libyan_1979"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",200000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",21.0],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2075;ELD_1979_Libya_12;"PROJCS[""ELD_1979_Libya_12"",GEOGCS[""GCS_European_Libyan_Datum_1979"",DATUM[""D_European_Libyan_1979"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",200000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",23.0],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2076;ELD_1979_Libya_13;"PROJCS[""ELD_1979_Libya_13"",GEOGCS[""GCS_European_Libyan_Datum_1979"",DATUM[""D_European_Libyan_1979"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",200000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",25.0],PARAMETER[""Scale_Factor"",0.9999],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2077;ELD_1979_UTM_Zone_32N;"PROJCS[""ELD_1979_UTM_Zone_32N"",GEOGCS[""GCS_European_Libyan_Datum_1979"",DATUM[""D_European_Libyan_1979"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",9.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2078;ELD_1979_UTM_Zone_33N;"PROJCS[""ELD_1979_UTM_Zone_33N"",GEOGCS[""GCS_European_Libyan_Datum_1979"",DATUM[""D_European_Libyan_1979"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",15.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2079;ELD_1979_UTM_Zone_34N;"PROJCS[""ELD_1979_UTM_Zone_34N"",GEOGCS[""GCS_European_Libyan_Datum_1979"",DATUM[""D_European_Libyan_1979"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",21.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2080;ELD_1979_UTM_Zone_35N;"PROJCS[""ELD_1979_UTM_Zone_35N"",GEOGCS[""GCS_European_Libyan_Datum_1979"",DATUM[""D_European_Libyan_1979"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",27.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2081;Chos_Malal_1914_Argentina_2;"PROJCS[""Chos_Malal_1914_Argentina_2"",GEOGCS[""GCS_Chos_Malal_1914"",DATUM[""D_Chos_Malal_1914"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",2500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-69.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",-90.0],UNIT[""Meter"",1.0]]"
2082;Pampa_del_Castillo_Argentina_2;"PROJCS[""Pampa_del_Castillo_Argentina_2"",GEOGCS[""GCS_Pampa_del_Castillo"",DATUM[""D_Pampa_del_Castillo"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",2500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-69.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",-90.0],UNIT[""Meter"",1.0]]"
2083;Hito_XVIII_1963_Argentina_2;"PROJCS[""Hito_XVIII_1963_Argentina_2"",GEOGCS[""GCS_Hito_XVIII_1963"",DATUM[""D_Hito_XVIII_1963"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",2500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-69.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",-90.0],UNIT[""Meter"",1.0]]"
2084;Hito_XVIII_1963_UTM_19S;"PROJCS[""Hito_XVIII_1963_UTM_19S"",GEOGCS[""GCS_Hito_XVIII_1963"",DATUM[""D_Hito_XVIII_1963"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",10000000.0],PARAMETER[""Central_Meridian"",-69.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2085;NAD_1927_Cuba_Norte;"PROJCS[""NAD_1927_Cuba_Norte"",GEOGCS[""GCS_North_American_1927"",DATUM[""D_North_American_1927"",SPHEROID[""Clarke_1866"",6378206.4,294.9786982]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",280296.016],PARAMETER[""Central_Meridian"",-81.0],PARAMETER[""Standard_Parallel_1"",22.35],PARAMETER[""Scale_Factor"",0.99993602],PARAMETER[""Latitude_Of_Origin"",22.35],UNIT[""Meter"",1.0]]"
2086;NAD_1927_Cuba_Sur;"PROJCS[""NAD_1927_Cuba_Sur"",GEOGCS[""GCS_North_American_1927"",DATUM[""D_North_American_1927"",SPHEROID[""Clarke_1866"",6378206.4,294.9786982]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",229126.939],PARAMETER[""Central_Meridian"",-76.83333333333333],PARAMETER[""Standard_Parallel_1"",20.71666666666667],PARAMETER[""Scale_Factor"",0.99994848],PARAMETER[""Latitude_Of_Origin"",20.71666666666667],UNIT[""Meter"",1.0]]"
2087;ELD_1979_TM_12_NE;"PROJCS[""ELD_1979_TM_12_NE"",GEOGCS[""GCS_European_Libyan_Datum_1979"",DATUM[""D_European_Libyan_1979"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",12.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2088;Carthage_TM_11_NE;"PROJCS[""Carthage_TM_11_NE"",GEOGCS[""GCS_Carthage"",DATUM[""D_Carthage"",SPHEROID[""Clarke_1880_IGN"",6378249.2,293.46602]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",11.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2089;Yemen_NGN_1996_UTM_Zone_38N;"PROJCS[""Yemen_NGN_1996_UTM_Zone_38N"",GEOGCS[""GCS_Yemen_NGN_1996"",DATUM[""D_Yemen_NGN_1996"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",45.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2090;Yemen_NGN_1996_UTM_Zone_39N;"PROJCS[""Yemen_NGN_1996_UTM_Zone_39N"",GEOGCS[""GCS_Yemen_NGN_1996"",DATUM[""D_Yemen_NGN_1996"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",51.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2091;South_Yemen_GK_Zone_8;"PROJCS[""South_Yemen_GK_Zone_8"",GEOGCS[""GCS_South_Yemen"",DATUM[""D_South_Yemen"",SPHEROID[""Krasovsky_1940"",6378245.0,298.3]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Gauss_Kruger""],PARAMETER[""False_Easting"",8500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",45.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2092;South_Yemen_GK_Zone_9;"PROJCS[""South_Yemen_GK_Zone_9"",GEOGCS[""GCS_South_Yemen"",DATUM[""D_South_Yemen"",SPHEROID[""Krasovsky_1940"",6378245.0,298.3]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Gauss_Kruger""],PARAMETER[""False_Easting"",9500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",51.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2093;Hanoi_1972_GK_106_NE;"PROJCS[""Hanoi_1972_GK_106_NE"",GEOGCS[""GCS_Hanoi_1972"",DATUM[""D_Hanoi_1972"",SPHEROID[""Krasovsky_1940"",6378245.0,298.3]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Gauss_Kruger""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",106.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2094;WGS_1972_BE_TM_106_NE;"PROJCS[""WGS_1972_BE_TM_106_NE"",GEOGCS[""GCS_WGS_1972_BE"",DATUM[""D_WGS_1972_BE"",SPHEROID[""WGS_1972"",6378135.0,298.26]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",106.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2095;Bissau_UTM_Zone_28N;"PROJCS[""Bissau_UTM_Zone_28N"",GEOGCS[""GCS_Bissau"",DATUM[""D_Bissau"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-15.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
2096;Korean_1985_Korea_East_Belt;"PROJCS[""Korean_1985_Korea_East_Belt"",GEOGCS[""GCS_Korean_Datum_1985"",DATUM[""D_Korean_Datum_1985"",SPHEROID[""Bessel_1841"",6377397.155,299.1528128]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",200000.0],PARAMETER[""False_Northing"",500000.0],PARAMETER[""Central_Meridian"",129.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",38.0],UNIT[""Meter"",1.0]]"
2097;Korean_1985_Korea_Central_Belt;"PROJCS[""Korean_1985_Korea_Central_Belt"",GEOGCS[""GCS_Korean_Datum_1985"",DATUM[""D_Korean_Datum_1985"",SPHEROID[""Bessel_1841"",6377397.155,299.1528128]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",200000.0],PARAMETER[""False_Northing"",500000.0],PARAMETER[""Central_Meridian"",127.0],PARAMETER[""Scale_Factor"",1.0],PARAMETER[""Latitude_Of_Origin"",38.0],UNIT[""Meter"",1.0]]"
